78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,3,1,3,2,1,3,3,1,2,4,3,4,3,79,79,79,79,79,79,79,79,79,79,17,72,2,4,3,4,2,4,3,4,3,4,3,4,3,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,11,12,12,12,12,12,13,12,12,79,79,79,79,79,79,79,79,79,79,79,79,79,79,17,72,79,79,79,13,12,13,12,13,12,12,12,13,12,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,27,19,27,28,27,28,19,23,27,28,19,28,19,28,23,28,27,18,27,28,18,72,27,28,27,28,18,28,27,28,27,28,27,28,27,28,27,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,9,26,9,26,9,26,9,26,9,50,4,3,4,2,4,4,2,4,3,4,3,4,3,4,3,3,3,4,5,26,9,26,9,26,9,26,9,26,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,27,28,27,28,27,28,18,28,28,15,11,12,13,13,12,12,13,12,12,12,12,13,12,12,12,13,13,14,1610612777,28,27,28,27,28,27,28,28,27,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,26,9,26,9,26,9,26,9,9,15,21,1610612758,1610612753,1610612758,1610612758,1610612753,1610612758,1610612758,1610612758,1610612758,1610612753,1610612753,1610612753,1610612808,1610612808,1610612808,1610612808,24,1610612777,9,26,9,26,9,26,9,9,26,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,28,28,23,28,18,27,28,23,15,21,1610612758,1610612815,1610612758,1610612758,1610612815,1610612815,1610612758,1610612758,1610612758,1610612815,1610612808,1610612808,1610612808,1610612753,1610612808,1610612808,24,1610612777,28,28,28,28,27,28,28,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,28,28,28,28,28,28,28,28,15,21,1610612758,1610612808,1610612758,1610612758,1610612808,1610612815,1610612758,1610612758,1610612758,1610612808,1610612808,1610612753,1610612753,1610612753,1610612808,1610612808,24,1610612777,28,28,28,28,28,28,28,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,13,13,13,28,28,28,28,28,28,15,21,1610612808,1610612808,1610612758,1610612808,1610612808,1610612758,1610612758,1610612758,1610612808,1610612808,1610612815,1610612815,1610612753,1610612753,1610612808,1610612815,24,1610612777,28,28,13,28,28,28,28,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,23,23,23,23,28,28,23,28,23,15,21,1610612808,1610612758,1610612758,1610612808,1610612758,1610612815,1610612758,1610612758,1610612808,1610612758,1610612758,1610612815,1610612753,1610612753,1610612808,1610612815,24,1610612777,17,17,17,17,28,28,28,17,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,23,23,23,23,23,23,23,28,28,15,21,1610612808,1610612758,1610612758,1610612808,1610612758,1610612815,1610612815,1610612758,1610612808,1610612758,1610612758,1610612815,1610612758,1610612758,1610612808,1610612753,24,1610612777,17,17,17,17,17,28,28,17,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,23,23,23,23,23,23,23,23,28,15,21,1610612753,1610612759,1610612753,1610612753,1610612759,1610612753,1610612753,1610612753,1610612753,1610612759,1610612753,1610612753,1610612808,1610612808,1610612808,1610612808,24,1610612777,17,17,17,17,17,17,17,17,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,17,17,17,22,22,22,17,17,28,15,21,1610612758,1610612753,1610612758,1610612758,1610612753,1610612758,1610612758,1610612758,1610612758,1610612753,1610612753,1610612753,1610612808,1610612808,1610612808,1610612808,24,1610612777,17,17,17,17,17,17,17,17,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,22,22,22,22,17,17,17,17,28,15,21,1610612758,1610612815,1610612758,1610612758,1610612815,1610612815,1610612758,1610612758,1610612758,1610612815,1610612808,1610612808,1610612808,1610612753,1610612808,1610612808,24,1610612777,17,17,17,17,17,17,28,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,17,17,17,17,17,17,17,17,28,15,21,1610612758,1610612808,1610612758,1610612758,1610612808,1610612815,1610612758,1610612758,1610612758,1610612808,1610612808,1610612753,1610612753,1610612753,1610612808,1610612808,24,1610612777,17,17,17,17,17,17,17,17,17,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,17,17,17,17,17,17,17,17,28,15,21,1610612808,1610612808,1610612758,1610612808,1610612808,1610612758,1610612758,1610612758,1610612808,1610612808,1610612815,1610612815,1610612753,1610612753,1610612808,1610612815,24,1610612777,17,17,17,17,17,17,17,17,17,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,17,17,17,17,17,17,17,17,28,15,21,1610612808,1610612758,1610612758,1610612808,1610612758,1610612815,1610612758,1610612758,1610612808,1610612758,1610612758,1610612815,1610612753,1610612753,1610612808,1610612815,24,1610612777,17,17,17,17,17,17,17,17,17,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,17,17,17,17,17,17,17,17,28,15,21,1610612808,1610612758,1610612758,1610612808,1610612758,1610612815,1610612815,1610612758,1610612808,1610612758,1610612758,1610612815,1610612758,1610612758,1610612808,1610612753,24,1610612777,23,23,23,23,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,17,17,17,17,17,17,17,17,28,15,21,1610612815,1610612808,1610612808,1610612815,1610612808,1610612808,1610612808,1610612808,1610612815,1610612808,1610612758,1610612758,1610612758,1610612808,1610612808,1610612758,24,1610612777,23,23,17,17,17,23,23,23,17,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,17,17,17,17,17,17,17,17,28,15,21,1610612808,1610612808,1610612808,1610612808,1610612808,1610612815,1610612815,1610612808,1610612808,1610612808,1610612808,1610612815,1610612758,1610612808,1610612758,1610612815,24,1610612777,17,23,23,23,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,17,17,17,17,28,28,17,17,28,15,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,34,1610612777,23,23,17,17,17,28,17,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,32,28,28,28,28,28,28,32,28,3,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,44,1610612776,17,17,17,17,28,28,28,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,28,28,28,28,28,28,28,28,28,28,28,28,28,72,28,28,72,72,79,79,79,22,22,22,17,28,28,28,17,17,72,17,28,28,28,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,28,28,28,28,28,28,28,28,28,26,28,28,28,28,28,9,28,27,28,27,28,27,28,28,27,27,28,28,28,9,26,9,28,28,28,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,28,28,28,28,28,28,28,28,28,23,28,28,28,28,27,28,27,28,28,27,28,27,28,28,27,28,28,27,28,28,28,28,28,28,28,27,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,9,26,28,28,26,28,28,28,28,28,28,28,28,28,9,28,27,28,27,28,19,28,28,27,9,26,9,9,26,9,26,28,28,28,28,9,26,9,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,27,28,28,28,28,28,28,28,27,28,28,28,28,28,28,18,27,28,28,27,9,9,26,27,28,28,27,18,27,28,28,28,28,28,28,27,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,9,26,9,26,9,28,28,9,9,26,28,28,28,26,9,9,26,26,9,9,26,9,26,9,26,9,9,26,9,26,9,9,26,26,9,9,26,9,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,27,28,18,28,27,28,28,27,28,27,28,27,28,27,28,28,27,28,28,27,28,27,28,28,27,28,27,28,18,28,27,28,28,27,27,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,9,26,9,26,9,26,9,9,26,9,26,9,26,9,26,9,9,26,9,9,26,9,26,9,9,26,9,26,9,26,9,26,9,9,26,26,9,9,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,27,28,27,28,27,28,28,28,27,28,27,28,27,28,28,27,28,27,28,27,28,28,27,28,28,27,27,28,27,28,28,27,28,28,27,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,9,26,9,26,9,26,9,9,9,26,9,26,9,26,9,9,26,9,26,9,26,9,9,26,9,9,26,26,9,26,9,9,26,9,9,26,9,9,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,27,28,27,28,27,28,28,28,27,28,27,28,27,28,28,27,28,27,28,27,28,28,27,28,28,27,27,28,27,28,28,27,28,28,27,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,9,26,9,26,9,26,9,9,9,26,9,26,9,26,9,9,26,9,26,9,26,9,9,26,9,9,26,26,9,26,9,9,26,9,9,26,9,9,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,27,28,27,28,27,28,28,28,27,28,27,28,27,28,28,27,28,27,28,27,28,28,27,28,28,27,27,28,27,28,28,27,28,28,27,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,9,26,9,26,9,26,9,9,9,26,9,26,9,26,9,9,26,9,26,9,26,9,9,26,9,9,26,26,9,26,9,9,26,9,9,26,9,9,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,27,28,27,28,27,28,28,28,27,28,27,28,27,28,28,27,28,27,28,27,28,28,27,28,28,27,27,28,27,28,28,27,28,28,27,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,9,26,9,26,9,26,9,9,9,26,9,26,9,26,9,9,26,9,26,9,26,9,9,26,9,9,26,26,9,26,9,9,26,9,9,26,9,9,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,28,27,28,27,28,27,28,28,28,27,28,27,28,27,28,28,27,17,17,28,27,28,28,17,17,28,27,27,28,27,28,28,27,28,28,27,28,28,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,9,26,9,26,9,26,9,9,9,26,9,26,9,17,17,17,17,17,79,22,79,79,22,17,17,17,17,26,9,26,9,9,26,9,9,26,9,9,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,40,41,41,41,41,41,41,41,41,41,41,41,41,41,53,22,79,72,79,22,22,22,22,22,17,50,41,41,41,41,41,41,41,41,41,41,41,41,41,45,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,22,72,79,22,22,22,22,23,23,22,25,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,22,72,22,22,22,22,22,23,23,22,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,22,79,72,72,72,22,22,23,23,22,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,22,72,22,22,72,72,79,23,23,17,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,22,22,22,22,79,72,72,23,23,17,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,22,22,79,79,79,17,72,23,23,17,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,22,22,22,17,17,17,72,23,23,72,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,10,22,22,22,17,17,17,17,72,23,72,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
